OID_,POINTID,GRID_CODE
6666,6666,41
6831,6831,41
6833,6833,41
1202,1202,41
5462,5462,41
6332,6332,41
1128,1128,41
6417,6417,41
6435,6435,41
6680,6680,41
6756,6756,41
6915,6915,41
7001,7001,41
1127,1127,41
6245,6245,41
6583,6583,41
7002,7002,41
1276,1276,41
6599,6599,41
4998,4998,41
6832,6832,41
6834,6834,41
7003,7003,41
6916,6916,41
7350,7350,41
1201,1201,41
1355,1355,41
6518,6518,41
7349,7349,41
3783,3783,41
4867,4867,41
987,987,41
988,988,41
1197,1197,41
1271,1271,41
1349,1349,41
1431,1431,41
1437,1437,41
1516,1516,41
7638,7638,41
919,919,41
920,920,41
1055,1055,41
1056,1056,41
1057,1057,41
1124,1124,41
1125,1125,41
1198,1198,41
1432,1432,41
1436,1436,41
1517,1517,41
6917,6917,41
6919,6919,41
7351,7351,41
7505,7505,41
3649,3649,41
1126,1126,41
1272,1272,41
1350,1350,41
1354,1354,41
1433,1433,41
1518,1518,41
1519,1519,41
1606,1606,41
1607,1607,41
6500,6500,41
6757,6757,41
7430,7430,41
1199,1199,41
1434,1434,41
1520,1520,41
1521,1521,41
6681,6681,41
6835,6835,41
7004,7004,41
1200,1200,41
1273,1273,41
1351,1351,41
1435,1435,41
7264,7264,41
7573,7573,41
7639,7639,41
1274,1274,41
1275,1275,41
1352,1352,41
1353,1353,41
2966,2966,41
6600,6600,41
6918,6918,41
6920,6920,41
7005,7005,41
6416,6416,41
6665,6665,41
7006,7006,41
7265,7265,41
7640,7640,41
3515,3515,40
6499,6499,40
6582,6582,40
6601,6601,40
6748,6748,40
3784,3784,40
6758,6758,40
6827,6827,40
7092,7092,40
7093,7093,40
7197,7197,40
3650,3650,40
7007,7007,40
7275,7275,40
7352,7352,40
7574,7574,40
7575,7575,40
6664,6664,40
6747,6747,40
7088,7088,40
7094,7094,40
7174,7174,40
7266,7266,40
7360,7360,40
7361,7361,40
7576,7576,40
5002,5002,40
6826,6826,40
7105,7105,40
7183,7183,40
7184,7184,40
7432,7432,40
3383,3383,40
3516,3516,40
6581,6581,40
6663,6663,40
6682,6682,40
7095,7095,40
7274,7274,40
7276,7276,40
6836,6836,40
6921,6921,40
7096,7096,40
7175,7175,40
7179,7179,40
7180,7180,40
7185,7185,40
7186,7186,40
7196,7196,40
7267,7267,40
7508,7508,40
3785,3785,40
4871,4871,40
6746,6746,40
7014,7014,40
7182,7182,40
7189,7189,40
7271,7271,40
6825,6825,40
6912,6912,40
7091,7091,40
7178,7178,40
7188,7188,40
7190,7190,40
7268,7268,40
7269,7269,40
7270,7270,40
7353,7353,40
7355,7355,40
7357,7357,40
7503,7503,40
6580,6580,40
6662,6662,40
6841,6841,40
6926,6926,40
7000,7000,40
7009,7009,40
7090,7090,40
7104,7104,40
7176,7176,40
7181,7181,40
7195,7195,40
7272,7272,40
7354,7354,40
7358,7358,40
3384,3384,40
3517,3517,40
3786,3786,40
4739,4739,40
6683,6683,40
6684,6684,40
7013,7013,40
7087,7087,40
7089,7089,40
7097,7097,40
7098,7098,40
7101,7101,40
7102,7102,40
7103,7103,40
7177,7177,40
7187,7187,40
7273,7273,40
7277,7277,40
7359,7359,40
7737,7737,40
3651,3651,40
6745,6745,40
6759,6759,40
6922,6922,40
6999,6999,40
7084,7084,40
